,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
2973,49.55,0.011146,0.108692,-0.002459,0.99401,0.766506,0.135433,-0.248256,0.001196,0.129381,-0.001902,0.991592,0.145426,-0.020116,0.1379,0.001725,0.264928,0.001516,0.964266,0.542458,0.011389,-0.425955,,,,,,,,-0.223661,0.751344,-0.368388,0.499748,0.498024,0.602176,-0.153239,-0.013392,0.533298,-0.012153,0.845734,-0.478345,-0.016934,-0.09325,0.028106,0.111715,-0.061161,0.991458,0.173718,1.428339,-0.084398,0.237387,0.459809,-0.088044,0.851159,-0.043988,1.162473,-0.337729,-0.208336,0.719893,0.159113,0.642677,0.319041,0.737004,-0.044538,0.253859,0.274481,0.018703,0.927289,0.214335,0.792891,-0.603544,,,,,,,,-0.031801,-0.145037,-0.047417,0.987778,0.059196,0.093621,-0.338229
2974,49.566667,0.010978,0.108571,-0.002498,0.994025,0.766526,0.135417,-0.248207,0.001191,0.129383,-0.001995,0.991592,0.145427,-0.020117,0.137901,0.001945,0.26491,0.001754,0.96427,0.54246,0.011377,-0.425955,,,,,,,,-0.231139,0.754324,-0.366228,0.493404,0.499832,0.607014,-0.159059,-0.013466,0.533413,-0.012199,0.84566,-0.478302,-0.016912,-0.093239,0.030115,0.109792,-0.061921,0.991567,0.17245,1.429413,-0.085061,0.254063,0.465813,-0.096481,0.842117,-0.044396,1.16265,-0.338616,-0.215615,0.726225,0.159867,0.63289,0.320639,0.741657,-0.048918,0.2498,0.270342,0.014031,0.929687,0.209069,0.793359,-0.602152,0.389553,-0.046435,-0.197891,0.898293,-0.378789,0.191724,-0.630171,-0.030289,-0.145129,-0.047756,0.987795,0.059194,0.093538,-0.337991
2975,49.583333,0.011386,0.108425,-0.003437,0.994034,0.766385,0.135426,-0.248245,0.001134,0.129433,-0.001891,0.991586,0.145413,-0.020132,0.137904,0.002711,0.26467,0.002486,0.964332,0.542477,0.011276,-0.425828,,,,,,,,-0.236608,0.755171,-0.365467,0.49007,0.498468,0.611436,-0.161219,-0.013433,0.533762,-0.012536,0.845436,-0.478286,-0.01689,-0.093215,0.030654,0.107221,-0.062969,0.991765,0.171063,1.431181,-0.086738,0.252816,0.464494,-0.097217,0.843136,-0.044918,1.163231,-0.340667,-0.222292,0.730743,0.159142,0.625519,0.320255,0.746452,-0.049994,0.246407,0.269529,0.00643,0.930912,0.204912,0.792645,-0.599863,0.389776,-0.038764,-0.203985,0.897197,-0.383476,0.192495,-0.623757,-0.02853,-0.14572,-0.04797,0.98775,0.059237,0.093441,-0.33766
2976,49.6,0.009078,0.108644,-0.003467,0.994033,0.766585,0.135222,-0.247842,0.001042,0.129712,-0.001806,0.99155,0.145344,-0.020154,0.137922,0.000827,0.264594,0.000527,0.96436,0.542409,0.011446,-0.425749,,,,,,,,-0.239457,0.756801,-0.365752,0.485941,0.493599,0.615033,-0.15863,-0.014022,0.533727,-0.012261,0.845452,-0.478282,-0.016892,-0.093204,0.031671,0.102506,-0.063776,0.99218,0.169022,1.433907,-0.089894,0.251516,0.460595,-0.09974,0.845366,-0.045279,1.16385,-0.343655,-0.231054,0.735737,0.152714,0.618048,0.316585,0.751859,-0.04779,0.229883,0.181675,0.015714,0.955982,0.202399,0.789744,-0.595343,0.37614,-0.03397,-0.214142,0.900838,-0.387461,0.1925,-0.617509,-0.025054,-0.146993,-0.049012,0.987605,0.059269,0.093336,-0.337121
2977,49.616667,0.007749,0.108758,-0.002404,0.994035,0.766588,0.135141,-0.247618,0.001127,0.129436,-0.00182,0.991585,0.145416,-0.020127,0.137905,0.001279,0.264999,0.001065,0.964247,0.542396,0.011406,-0.425654,,,,,,,,-0.25136,0.752681,-0.371917,0.48163,0.487863,0.618553,-0.151326,-0.014065,0.533722,-0.012315,0.845454,-0.478283,-0.016885,-0.093205,0.029199,0.099475,-0.06512,0.992477,0.167172,1.436964,-0.093334,0.211847,0.449009,-0.086645,0.863715,-0.045835,1.165061,-0.34748,-0.238663,0.739638,0.144786,0.612383,0.311244,0.757172,-0.04274,0.226764,0.136484,0.017271,0.964185,0.201881,0.786479,-0.590618,0.382344,-0.027641,-0.214164,0.898434,-0.389927,0.192533,-0.610796,-0.021729,-0.147453,-0.050552,0.987537,0.059182,0.09318,-0.336581
2978,49.633333,0.008987,0.10789,-0.002163,0.99412,0.766431,0.135306,-0.247797,0.001027,0.12975,-0.001713,0.991545,0.145338,-0.020149,0.137927,0.002759,0.264782,0.002473,0.964301,0.542491,0.011278,-0.425848,,,,,,,,-0.276892,0.743499,-0.389091,0.468133,0.480629,0.621508,-0.14104,-0.014203,0.533783,-0.012308,0.845413,-0.478278,-0.01688,-0.0932,0.026471,0.096459,-0.065666,0.992816,0.165074,1.440478,-0.097439,0.192425,0.436974,-0.085797,0.874451,-0.046194,1.166198,-0.351909,-0.24513,0.742177,0.130581,0.609946,0.303608,0.762446,-0.035212,,,,,,,,0.38082,-0.02588,-0.217633,0.8983,-0.391817,0.192018,-0.604575,-0.018247,-0.147995,-0.05271,0.987414,0.059201,0.093112,-0.335888
2979,49.65,-0.000321,0.105679,-0.000294,0.9944,0.767582,0.135099,-0.246113,0.001061,0.129542,-0.001819,0.991572,0.145387,-0.020151,0.13791,0.002711,0.264675,0.002498,0.964331,0.542475,0.011271,-0.425828,,,,,,,,-0.256797,0.749482,-0.382463,0.475451,0.470257,0.624187,-0.128694,-0.013969,0.533815,-0.012396,0.845395,-0.478277,-0.016879,-0.093189,0.024698,0.092018,-0.065594,0.993288,0.162608,1.444337,-0.102155,0.1585,0.430245,-0.072976,0.885687,-0.045507,1.167194,-0.356597,-0.250754,0.748649,0.112024,0.603406,0.293975,0.768203,-0.025418,,,,,,,,0.374922,-0.026664,-0.222142,0.899653,-0.392844,0.191425,-0.598441,-0.01854,-0.153869,-0.049066,0.986698,0.058639,0.092422,-0.335525
2980,49.666667,-0.000321,0.105679,-0.000294,0.9944,0.767582,0.135099,-0.246113,0.001061,0.129542,-0.001819,0.991572,0.145387,-0.020151,0.13791,0.002711,0.264675,0.002498,0.964331,0.542475,0.011271,-0.425828,,,,,,,,-0.256797,0.749482,-0.382463,0.475451,0.470257,0.624187,-0.128694,-0.013969,0.533815,-0.012396,0.845395,-0.478277,-0.016879,-0.093189,0.024698,0.092018,-0.065594,0.993288,0.162608,1.444337,-0.102155,0.1585,0.430245,-0.072976,0.885687,-0.045507,1.167194,-0.356597,-0.250754,0.748649,0.112024,0.603406,0.293975,0.768203,-0.025418,,,,,,,,0.374922,-0.026664,-0.222142,0.899653,-0.392844,0.191425,-0.598441,-0.01854,-0.153869,-0.049066,0.986698,0.058639,0.092422,-0.335525
2981,49.683333,0.006778,0.107032,-0.002857,0.994228,0.76686,0.135102,-0.247461,0.001347,0.129335,-0.001696,0.991599,0.145414,-0.02009,0.137866,0.002461,0.265116,0.002573,0.96421,0.542329,0.011576,-0.425922,,,,,,,,-0.271041,0.733555,-0.411055,0.468474,0.449788,0.627619,-0.098263,-0.01416,0.533774,-0.012335,0.845419,-0.478281,-0.01688,-0.093192,0.018063,0.085053,-0.065583,0.994052,0.156957,1.452639,-0.112826,0.124562,0.417136,-0.06866,0.897646,-0.044535,1.168555,-0.367998,-0.272413,0.73435,0.090338,0.61511,0.272489,0.778965,-0.005382,0.214906,0.235472,-0.024118,0.947516,0.200396,0.763874,-0.562349,0.366664,-0.048681,-0.224261,0.901607,-0.391971,0.189593,-0.588461,-0.014539,-0.155278,-0.05057,0.986469,0.058486,0.092017,-0.335033
2982,49.7,0.006431,0.106774,-0.002368,0.99426,0.766818,0.135071,-0.247399,0.001335,0.129388,-0.001781,0.991592,0.145411,-0.020076,0.137886,0.00089,0.264396,0.000573,0.964414,0.542413,0.011437,-0.425788,,,,,,,,-0.27774,0.722239,-0.429764,0.465332,0.434857,0.629668,-0.07835,-0.014005,0.533813,-0.012399,0.845396,-0.478277,-0.016881,-0.09319,0.01375,0.080866,-0.064657,0.994531,0.153372,1.457541,-0.11936,0.105577,0.40801,-0.066428,0.904416,-0.043911,1.169124,-0.374351,-0.278709,0.72956,0.071172,0.620482,0.257296,0.785072,0.006942,0.206922,0.21869,-0.025593,0.953259,0.202713,0.756635,-0.550895,0.356863,-0.056344,-0.223988,0.905154,-0.390054,0.187843,-0.583798,-0.01206,-0.15627,-0.050996,0.986323,0.058597,0.091721,-0.334429
2983,49.716667,0.006042,0.106628,-0.001435,0.99428,0.766851,0.135048,-0.247339,0.001056,0.129534,-0.001848,0.991573,0.145392,-0.020159,0.137912,-0.00078,0.265961,-0.00202,0.963981,0.542099,0.011646,-0.425633,,,,,,,,-0.276022,0.710529,-0.448309,0.466883,0.417591,0.631215,-0.056041,-0.014027,0.533759,-0.01236,0.84543,-0.478273,-0.016877,-0.09319,0.00912,0.075824,-0.0632,0.995075,0.149499,1.462582,-0.126257,0.157896,0.392038,-0.102064,0.900532,-0.043518,1.169611,-0.381485,-0.283108,0.72438,0.049076,0.62667,0.239869,0.791796,0.019868,0.197438,0.201138,-0.026642,0.959089,0.205739,0.749196,-0.537848,0.351573,-0.069935,-0.22088,0.907038,-0.387267,0.185872,-0.579829,-0.011979,-0.158352,-0.052644,0.985906,0.058558,0.091579,-0.334288
2984,49.733333,0.006209,0.107186,-0.001803,0.994218,0.766884,0.135049,-0.247358,0.000909,0.129731,-0.001598,0.991548,0.14538,-0.020179,0.137957,0.002062,0.264788,0.001963,0.964303,0.542465,0.011343,-0.42583,,,,,,,,-0.266487,0.698945,-0.465396,0.473146,0.398776,0.633547,-0.032806,-0.014152,0.533775,-0.012285,0.845419,-0.478278,-0.016881,-0.09319,0.005977,0.071885,-0.062361,0.995444,0.145435,1.467644,-0.133526,0.162216,0.37668,-0.112413,0.905075,-0.042708,1.169944,-0.387975,-0.286533,0.711915,0.03341,0.640281,0.221139,0.798648,0.03221,0.186963,0.183393,-0.025548,0.964759,0.209361,0.741803,-0.523276,0.345662,-0.081423,-0.215961,0.909532,-0.383494,0.183572,-0.576664,-0.011217,-0.160155,-0.051911,0.985662,0.058583,0.09139,-0.334174
2985,49.75,0.005914,0.107439,-0.002593,0.994191,0.766875,0.135036,-0.24738,0.001005,0.129541,-0.001799,0.991572,0.145382,-0.020159,0.137915,0.002173,0.264758,0.002081,0.96431,0.542475,0.01134,-0.425787,,,,,,,,-0.251318,0.685812,-0.482474,0.483446,0.377987,0.63664,-0.008759,-0.01384,0.533834,-0.012411,0.845385,-0.478278,-0.016883,-0.093191,0.001625,0.067463,-0.059238,0.99596,0.140822,1.47279,-0.141071,0.153282,0.367568,-0.11391,0.910177,-0.042128,1.170438,-0.394806,-0.288559,0.701169,0.015336,0.651813,0.200482,0.806203,0.044399,0.173437,0.16358,-0.022096,0.970913,0.214004,0.735011,-0.506619,0.343766,-0.084129,-0.213333,0.910624,-0.379164,0.181468,-0.573649,-0.017709,-0.170227,-0.047862,0.984083,0.058523,0.091632,-0.333526
2986,49.766667,0.009129,0.106832,-0.001562,0.994234,0.766549,0.135131,-0.248049,0.000943,0.129593,-0.001777,0.991565,0.145379,-0.020179,0.137905,0.000801,0.264162,0.000435,0.964478,0.542448,0.011441,-0.425808,,,,,,,,-0.234085,0.670878,-0.49908,0.496031,0.355368,0.640262,0.016032,-0.014081,0.533763,-0.012351,0.845427,-0.478278,-0.01688,-0.093192,-0.002503,0.061731,-0.056919,0.996465,0.136,1.477975,-0.148824,0.144377,0.356227,-0.115741,0.915894,-0.041477,1.170907,-0.401681,-0.29145,0.685411,-0.004103,0.667272,0.178313,0.814367,0.056148,0.157071,0.147049,-0.018479,0.976404,0.219074,0.729315,-0.488465,0.341835,-0.098491,-0.204434,0.911951,-0.373017,0.179033,-0.572049,0.007503,-0.136861,-0.074418,0.987762,0.058294,0.090119,-0.33558
2987,49.783333,0.009778,0.108598,-0.004712,0.994026,0.766374,0.135447,-0.247488,0.00105,0.1296,-0.001988,0.991564,0.14537,-0.020164,0.13791,0.002436,0.264718,0.002243,0.96432,0.542475,0.011309,-0.425998,,,,,,,,-0.220423,0.651181,-0.520164,0.506761,0.331185,0.645291,0.041179,-0.014174,0.533753,-0.012275,0.845432,-0.47828,-0.01688,-0.093193,-0.00508,0.056396,-0.05463,0.9969,0.130996,1.483069,-0.156846,0.125842,0.347903,-0.111715,0.922305,-0.040972,1.171552,-0.40879,-0.293444,0.670325,-0.024853,0.681129,0.154755,0.823069,0.06691,0.134797,0.108635,-0.00127,0.984899,0.224542,0.724793,-0.468919,0.333795,-0.118928,-0.193868,0.914796,-0.365844,0.176535,-0.571208,-0.013015,-0.164849,-0.054589,0.984721,0.058886,0.091406,-0.334101
2988,49.8,0.01157,0.108096,-0.003523,0.994067,0.766432,0.135554,-0.248083,0.001047,0.129626,-0.001759,0.991561,0.145366,-0.020148,0.137914,0.001864,0.265005,0.001665,0.964244,0.542469,0.011392,-0.425933,,,,,,,,-0.20486,0.631359,-0.53738,0.520232,0.30529,0.651769,0.066014,-0.013992,0.533789,-0.012377,0.845412,-0.478283,-0.016879,-0.093193,-0.00832,0.051356,-0.052517,0.997264,0.125815,1.488072,-0.165016,0.136484,0.323868,-0.122153,0.928203,-0.040081,1.171723,-0.415364,-0.297188,0.653109,-0.042527,0.695212,0.130144,0.832368,0.076803,0.131111,0.139399,-0.021048,0.981293,0.230507,0.722321,-0.447121,,,,,,,,-0.01229,-0.149785,-0.076755,0.985658,0.057732,0.09229,-0.334069
2989,49.816667,0.010243,0.107463,-0.005088,0.994143,0.766544,0.135541,-0.247925,0.001296,0.129389,-0.001993,0.991591,0.145412,-0.020091,0.137878,0.002714,0.264661,0.002497,0.964334,0.542474,0.011285,-0.425805,,,,,,,,-0.187234,0.609221,-0.553705,0.535915,0.276778,0.659495,0.090508,-0.014115,0.533753,-0.012389,0.845432,-0.478282,-0.016877,-0.093191,-0.009685,0.046984,-0.05077,0.997558,0.120512,1.492933,-0.173333,0.114761,0.307703,-0.120858,0.936772,-0.039569,1.172117,-0.422696,-0.297976,0.634054,-0.061233,0.71094,0.104479,0.842308,0.085554,0.092207,0.099405,0.004684,0.990755,0.234722,0.719291,-0.425833,0.319028,-0.140626,-0.188996,0.918001,-0.350206,0.170872,-0.571585,-0.022752,-0.173495,-0.048348,0.983384,0.058649,0.091054,-0.334327
2990,49.833333,0.000545,0.109557,0.000243,0.99398,0.76769,0.135055,-0.246092,0.001229,0.129402,-0.001866,0.99159,0.145394,-0.0201,0.137879,0.002056,0.264787,0.001953,0.964303,0.542512,0.011355,-0.425784,,,,,,,,-0.170045,0.584955,-0.568056,0.553376,0.248614,0.669604,0.112756,-0.014098,0.533761,-0.01234,0.845428,-0.478284,-0.016882,-0.093192,-0.012046,0.043096,-0.049171,0.997788,0.115005,1.497721,-0.18174,0.11717,0.295772,-0.122219,0.940134,-0.038813,1.172046,-0.429747,-0.30145,0.614508,-0.078454,0.724812,0.077776,0.853008,0.093102,0.086712,0.111428,-0.008513,0.989946,0.240089,0.721798,-0.401234,0.311168,-0.156456,-0.187875,0.918368,-0.341281,0.169093,-0.57332,-0.034934,-0.170335,-0.061784,0.982827,0.057307,0.091132,-0.334153
2991,49.85,0.00005,0.108384,0.000302,0.994109,0.767506,0.135024,-0.246112,0.001095,0.129467,-0.001739,0.991582,0.145405,-0.020121,0.137908,0.000806,0.264479,0.000495,0.964391,0.542409,0.011438,-0.425768,,,,,,,,-0.151523,0.558958,-0.581334,0.571539,0.218696,0.680542,0.134103,-0.014074,0.533813,-0.012352,0.845395,-0.478279,-0.016887,-0.093186,-0.015082,0.039158,-0.047532,0.997988,0.109232,1.502434,-0.190259,0.109262,0.282326,-0.126193,0.944685,-0.03784,1.171924,-0.437214,-0.301373,0.593012,-0.088859,0.74136,0.05021,0.864244,0.098809,0.050343,0.062829,0.017489,0.9966,0.242919,0.724411,-0.377854,0.304915,-0.172646,-0.186463,0.917852,-0.330914,0.166898,-0.575791,-0.02633,-0.180496,-0.047151,0.982092,0.058546,0.090807,-0.334305
2992,49.866667,-0.000003,0.108231,0.000271,0.994126,0.767489,0.134999,-0.246138,0.001128,0.129437,-0.001752,0.991586,0.145407,-0.020117,0.137906,0.00275,0.264785,0.002455,0.964301,0.542488,0.011277,-0.425866,,,,,,,,-0.13446,0.533712,-0.587248,0.593475,0.187509,0.692824,0.154097,-0.014113,0.5338,-0.012355,0.845402,-0.478285,-0.016885,-0.093191,-0.017082,0.036564,-0.046204,0.998116,0.103286,1.507047,-0.19888,0.100582,0.261822,-0.117974,0.952583,-0.036372,1.172011,-0.444586,-0.309139,0.559309,-0.112743,0.760852,0.022385,0.875884,0.102727,0.007706,0.045376,0.029045,0.998518,0.245336,0.729813,-0.352957,0.304519,-0.194484,-0.175467,0.915781,-0.320445,0.164913,-0.579096,-0.027101,-0.181769,-0.047746,0.981808,0.058569,0.09049,-0.334307
2993,49.883333,0.009754,0.108041,-0.002179,0.994096,0.766448,0.135486,-0.247937,0.001012,0.129728,-0.001745,0.991548,0.145346,-0.020156,0.137919,0.000115,0.264616,0.000747,0.964354,0.542406,0.011578,-0.425655,,,,,,,,-0.122565,0.503594,-0.599114,0.610273,0.156122,0.706513,0.172148,-0.014238,0.533778,-0.012313,0.845415,-0.478284,-0.016887,-0.093196,-0.019295,0.033246,-0.044805,0.998256,0.096996,1.511668,-0.207525,0.087582,0.246169,-0.11441,0.958457,-0.035222,1.171686,-0.452152,-0.313299,0.532065,-0.118755,0.777591,-0.00541,0.887631,0.1045,-0.022522,0.033644,0.030582,0.998712,0.246114,0.736761,-0.328734,0.302642,-0.213787,-0.167628,0.913566,-0.309738,0.163436,-0.583061,-0.028154,-0.185089,-0.047953,0.981147,0.058705,0.090294,-0.334219
2994,49.9,0.008186,0.108617,-0.002849,0.994046,0.766545,0.135171,-0.247678,0.001085,0.12952,-0.001797,0.991575,0.145385,-0.02011,0.137908,0.000682,0.265818,0.000703,0.964023,0.54255,0.011483,-0.425715,,,,,,,,-0.103988,0.473187,-0.600759,0.6359,0.124626,0.722136,0.187414,-0.01412,0.533755,-0.01234,0.845431,-0.478281,-0.016886,-0.093193,-0.023326,0.029183,-0.04496,0.99829,0.090658,1.516097,-0.216106,0.078118,0.228449,-0.111553,0.963984,-0.033834,1.171114,-0.459681,-0.318038,0.496607,-0.130563,0.796986,-0.033719,0.899786,0.104216,-0.050866,0.013564,0.024867,0.998304,0.244935,0.745709,-0.305387,0.302297,-0.24316,-0.15074,0.909267,-0.299113,0.162237,-0.587044,-0.028438,-0.188511,-0.049132,0.980429,0.058922,0.090245,-0.333988
2995,49.916667,0.008501,0.108853,-0.003423,0.994016,0.766549,0.135188,-0.247746,0.001099,0.129528,-0.00184,0.991573,0.145388,-0.020141,0.137912,0.001769,0.264874,0.001664,0.96428,0.542458,0.011382,-0.425886,,,,,,,,-0.089146,0.441422,-0.600773,0.660508,0.09316,0.738707,0.200486,-0.013895,0.533905,-0.01263,0.845336,-0.47829,-0.016896,-0.093183,-0.026603,0.025481,-0.04441,0.998334,0.083654,1.520555,-0.224848,0.068127,0.209633,-0.106242,0.969601,-0.032515,1.170354,-0.46721,-0.325098,0.466562,-0.138231,0.810878,-0.062169,0.911465,0.10204,-0.088114,-0.00385,0.028334,0.9957,0.243052,0.756049,-0.28252,0.297834,-0.261915,-0.153291,0.905095,-0.287153,0.1602,-0.592415,-0.02809,-0.191234,-0.049733,0.979881,0.059104,0.090189,-0.333842
2996,49.933333,0.00953,0.108369,-0.002943,0.994061,0.766523,0.135307,-0.247931,0.001101,0.129523,-0.001829,0.991574,0.145391,-0.020138,0.137909,0.000686,0.26466,0.000527,0.964342,0.542549,0.011456,-0.425756,,,,,,,,-0.077134,0.406439,-0.600974,0.683877,0.061998,0.757176,0.210466,-0.01219,0.534984,-0.012799,0.844677,-0.478417,-0.016739,-0.093158,-0.029726,0.022455,-0.043593,0.998355,0.076425,1.525023,-0.233705,0.058068,0.191991,-0.10462,0.974075,-0.030954,1.169666,-0.47451,-0.333035,0.429779,-0.14681,0.826332,-0.089773,0.923168,0.097591,-0.118168,-0.00255,0.018255,0.992823,0.238996,0.768235,-0.26162,0.286649,-0.294307,-0.142074,0.900573,-0.275418,0.159731,-0.596762,-0.03322,-0.192158,-0.045577,0.979742,0.059596,0.089832,-0.333514
2997,49.95,0.008983,0.108664,-0.003609,0.994031,0.766557,0.135203,-0.247822,0.001154,0.129443,-0.001967,0.991584,0.145415,-0.020126,0.137908,0.002812,0.26468,0.002592,0.964329,0.542484,0.011262,-0.42583,,,,,,,,-0.071134,0.371325,-0.605704,0.700129,0.030541,0.775746,0.219091,-0.013059,0.53458,-0.012906,0.844918,-0.478375,-0.016847,-0.093139,-0.033335,0.019435,-0.042344,0.998358,0.068917,1.529463,-0.242602,0.049649,0.172756,-0.100792,0.978535,-0.029536,1.168816,-0.481742,-0.340768,0.391696,-0.148004,0.841752,-0.117235,0.933991,0.090615,-0.12497,-0.009443,0.00231,0.992113,0.234229,0.779992,-0.242351,0.282872,-0.328054,-0.133187,0.891418,-0.262604,0.157862,-0.602768,-0.038692,-0.196087,-0.053587,0.978356,0.059171,0.08984,-0.333459
2998,49.966667,0.00908,0.10868,-0.003923,0.994028,0.766561,0.135216,-0.247888,0.001301,0.129441,-0.001847,0.991585,0.145386,-0.020096,0.137872,0.001041,0.2647,0.00089,0.96433,0.542559,0.011447,-0.425843,,,,,,,,-0.056621,0.334259,-0.588184,0.734238,-0.001514,0.793722,0.224343,-0.014747,0.532654,-0.013784,0.846092,-0.478411,-0.01682,-0.093073,-0.036186,0.015975,-0.04356,0.998268,0.06108,1.533631,-0.251538,0.038329,0.1539,-0.096378,0.982628,-0.028208,1.167929,-0.488788,-0.350458,0.356413,-0.147667,0.85343,-0.143177,0.94366,0.081342,-0.172906,-0.057898,0.018721,0.983057,0.228825,0.793607,-0.2243,0.275698,-0.361575,-0.132036,0.880807,-0.250052,0.156273,-0.609415,-0.043468,-0.200665,-0.052861,0.977267,0.05933,0.089311,-0.333601
2999,49.983333,0.008879,0.108281,-0.004011,0.994073,0.76659,0.13523,-0.24801,0.001171,0.129471,-0.001942,0.991581,0.145384,-0.02012,0.137874,0.002152,0.264716,0.002061,0.964322,0.54248,0.011329,-0.425819,,,,,,,,-0.045261,0.296925,-0.566881,0.767094,-0.033575,0.810897,0.227207,-0.014006,0.533831,-0.012408,0.845384,-0.478279,-0.016891,-0.093186,-0.039481,0.014037,-0.042705,0.998209,0.053021,1.537885,-0.260623,0.02919,0.1332,-0.091655,0.98641,-0.026795,1.167029,-0.495857,-0.357106,0.321122,-0.145461,0.864984,-0.168239,0.952727,0.069886,-0.195424,-0.07231,0.008052,0.978016,0.221664,0.807072,-0.207955,0.271505,-0.398618,-0.124034,0.867182,-0.236274,0.15423,-0.615908,-0.041914,-0.204699,-0.051266,0.976583,0.059717,0.089945,-0.333351
3000,50,0.009484,0.108822,-0.005912,0.993998,0.766393,0.135408,-0.24863,0.001176,0.12947,-0.001837,0.991581,0.145379,-0.020116,0.137881,0.00273,0.264754,0.002388,0.964309,0.542492,0.011283,-0.425865,,,,,,,,-0.03271,0.256415,-0.547402,0.795948,-0.062908,0.828148,0.226603,-0.014063,0.533818,-0.012434,0.845391,-0.478281,-0.01689,-0.09319,-0.042265,0.010714,-0.04306,0.998121,0.044557,1.54184,-0.2696,0.021168,0.111762,-0.086778,0.989712,-0.025174,1.166103,-0.502837,-0.365489,0.284261,-0.141733,0.874943,-0.191645,0.960145,0.056721,-0.21022,-0.060617,-0.010712,0.975714,0.213446,0.820847,-0.193592,0.264558,-0.437904,-0.113532,0.851681,-0.222131,0.151331,-0.621844,-0.045205,-0.207149,-0.053077,0.975822,0.059608,0.08927,-0.333379
3001,50.016667,0.009614,0.107621,-0.00267,0.994142,0.766435,0.135363,-0.247926,0.001173,0.129466,-0.001732,0.991582,0.145389,-0.020121,0.137879,0.002575,0.264826,0.002344,0.96429,0.54249,0.011297,-0.425855,,,,,,,,-0.021075,0.217724,-0.520547,0.825338,-0.093433,0.842413,0.222657,-0.014012,0.533831,-0.012433,0.845384,-0.478277,-0.01689,-0.093189,-0.045089,0.007873,-0.043661,0.997997,0.036075,1.54551,-0.278688,0.012014,0.089846,-0.081467,0.992545,-0.023453,1.16519,-0.509807,-0.373176,0.246955,-0.133153,0.884321,-0.213531,0.966012,0.041925,-0.236357,-0.076144,-0.014783,0.968565,0.204319,0.83461,-0.18004,0.263555,-0.479054,-0.099071,0.831403,-0.207437,0.148404,-0.628728,-0.04519,-0.212032,-0.053763,0.974736,0.05972,0.089284,-0.333036
3002,50.033333,0.009554,0.107638,-0.002666,0.994141,0.766438,0.135358,-0.247918,0.001168,0.129486,-0.001845,0.991579,0.145374,-0.02012,0.137876,0.000826,0.265799,0.000632,0.964028,0.542392,0.011475,-0.425894,,,,,,,,-0.010795,0.180253,-0.503438,0.844951,-0.12173,0.855368,0.216288,-0.014156,0.533775,-0.012412,0.845417,-0.47828,-0.016892,-0.093187,-0.046865,0.004899,-0.044271,0.997908,0.027387,1.548946,-0.287799,0.003669,0.066842,-0.075454,0.9949,-0.021561,1.164306,-0.516689,-0.38055,0.208123,-0.121033,0.89287,-0.233954,0.97022,0.025802,-0.251933,-0.085635,-0.028044,0.96354,0.195402,0.848003,-0.168455,0.255433,-0.519006,-0.088337,0.810915,-0.192836,0.144569,-0.634422,-0.046122,-0.214538,-0.055528,0.974045,0.059655,0.089323,-0.332906
3003,50.05,0.008674,0.108128,-0.003454,0.994093,0.766579,0.135269,-0.247774,0.001153,0.129481,-0.001829,0.99158,0.145377,-0.020124,0.137877,0.00267,0.264805,0.0024,0.964295,0.54249,0.011293,-0.425862,,,,,,,,0.004265,0.144334,-0.464554,0.873693,-0.148666,0.865469,0.207918,-0.014023,0.533783,-0.012384,0.845415,-0.478275,-0.016892,-0.093182,-0.048051,0.001451,-0.046113,0.997779,0.018482,1.552094,-0.296839,-0.003821,0.04329,-0.069474,0.996637,-0.019594,1.163453,-0.52343,-0.387039,0.169349,-0.108209,0.899896,-0.252882,0.972852,0.008445,-0.27584,-0.099945,-0.031192,0.955484,0.185875,0.861463,-0.157892,0.245439,-0.557591,-0.076816,0.789273,-0.178371,0.140218,-0.639518,-0.047376,-0.218784,-0.054118,0.973119,0.059848,0.089444,-0.332623
